name,cost_text,coordinates,rooms,desc,available_date,property_type,nearest_schools
18 Muyan Circuit Burwood VIC 3125,$800 per week,"[-37.8491937, 145.1252114]","['5 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.6 km away', '2.2 km away', '8.7 km away']"
12 Morobe Street Sorrento VIC 3943,$850 pw,"[-38.3543648, 144.758948]","['5 Beds', '2 Baths', '− Parking']",12 months minimum term ,Available Now,House,"['2.1 km away', '11.3 km away']"
39 Mountain Avenue Frankston South VIC 3199,"$1,100 per week","[-38.1959738, 145.1265045]","['5 Beds', '3 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['2.4 km away', '2.9 km away', '6.3 km away']"
109 Gordon Street Footscray VIC 3011,$560 per week,"[-37.7942249, 144.8893041]","['5 Beds', '2 Baths', '2 Parking']","Five (5) bedrooms, master with ensuite, make this a great family home, with separate lounge and dining area. Open plan kitchen with large meals area, enough room for all the family &amp; their friends.
Features include, solar panels, split system heating/cooling to the main living area, brand new blinds &amp; flooring.",Available Now,House,"['0.5 km away', '0.5 km away', '0.5 km away']"
1/325 Johnston Street Abbotsford VIC 3067,$950 Per Week,"[-37.80042299999999, 144.997448]","['5 Beds', '2 Baths', '1 Parking']",** BOOK INSPECTION ONLINE **,Available Now,House,['0.7 km away']
22 Strathmore street Bentleigh VIC 3204,Under Offer,"[-37.9157719, 145.0445573]","['5 Beds', '4 Baths', '2 Parking', '667m² ']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '1.1 km away', '2 km away']"
1/30 Francis Clayton VIC 3168,$700,"[-37.9258998, 145.1243233]","['5 Beds', '3 Baths', '1 Parking']","Enjoying this contemporary new renovated 5 bedroom townhouse in a sought after location in Clayton. This property offers all amenities in walking distance. Take a 3 minute walk to the busy Clayton shopping village/train station, Hong Kong supermarket, Clayton Library and Clayton Fitness Centre, with the 2.0 km to Monash University.",Available Now,Townhouse,"['1.4 km away', '1.5 km away', '1.9 km away']"
25A Flinders Street Queenscliff VIC 3225,"$1,500 pw","[-38.2711542, 144.6513737]","['5 Beds', '2 Baths', '3 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '12.1 km away']"
37 Grovelands Street Mulgrave VIC 3170,$620,"[-37.933853, 145.181867]","['5 Beds', '1 Bath', '9 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1 km away', '1 km away', '10.6 km away']"
87 Mascoma St Strathmore VIC 3041,$595,"[-37.7248814, 144.9153138]","['5 Beds', '2 Baths', '1 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['0.6 km away', '1.7 km away', '1.9 km away']"
14 Sheffield Way Keysborough VIC 3173,$625 / wk,"[-38.001862, 145.149264]","['5 Beds', '2 Baths', '2 Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,House,"['1.4 km away', '3.5 km away', '4 km away']"
3.3/7 White Street Oakleigh East VIC 3166,$215 per week,"[-37.9119292, 145.119709]","['5 Beds', '1 Bath', '− Parking']"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Available Now,Townhouse,"['0.3 km away', '0.8 km away', '2.9 km away']"
