name,postcode,property_type,bedrooms,bathrooms,parking,schools,cost_text,train_station(m),CBD(m),population2022,population2023,population2024,population2025,income2022,income2023,income2024,income2025
15 Fidelitas Way Cranbourne South VIC 3977,3977,House,4,2,0,1.6,$560,7786.2,53241.4,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340
3 Sidon Circuit Tarneit VIC 3029,3029,House,4,2,2,0.2,$430,2643.4,28410.1,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
28 Gardeners Road Bentleigh East VIC 3165,3165,House,4,3,2,1.0,$950.00,2764.5,19058.3,16901.0,16891.0,16881.0,16871.0,68241,70810,73476,76242
156 Station Road Melton VIC 3337,3337,House,4,1,2,0.8,"$400pw/$1,738pcm",2115.1,45338.3,41376.0,41070.0,40771.0,40479.0,114393,117973,121667,125479
22 Lineham Dr Cranbourne East VIC 3977,3977,House,4,2,2,0.6,$480 weekly,4473.0,56030.5,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340
25 Monomeath Street Mickleham VIC 3064,3064,House,4,2,2,6.1,$500,7017.3,43065.3,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708
30 Salim Way Clyde North VIC 3978,3978,House,4,2,1,0.8,$475 per week,5943.6,53875.8,34386.0,37544.0,41005.0,44802.0,191734,201926,212797,224400
7 Riley Terrace Tarneit VIC 3029,3029,House,4,2,2,1.3,$450 Per Week Only,5465.8,31232.5,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
68 Toolern Waters Drive Weir Views VIC 3338,3338,House,4,2,1,1.5,$415,2909.4,48284.3,38097.0,40653.0,43379.0,46288.0,57228,58600,60005,61444
1/28 Florence Avenue Capel Sound VIC 3940,3940,Townhouse,4,3,2,0.8,$720,31938.1,94216.1,5966.0,5992.0,6018.0,6044.0,50417,52326,54307,56363
1 Dawson Avenue Brighton VIC 3186,3186,House,4,3,2,0.7,"$1,150.00",1881.8,10250.9,23358.0,22572.0,21812.0,21078.0,69402,71772,74223,76758
4 Bennett Street Bittern VIC 3918,3918,House,4,2,2,0.5,$550 per week,366.0,78170.9,6299.0,6288.0,6276.0,6265.0,57785,60251,62822,65503
34 Marimba Street Lara VIC 3212,3212,House,4,2,0,2.0,$520.00,4127.7,62985.3,20108.0,20454.0,20806.0,21164.0,66236,68937,71748,74674
48 Craig Hill Drive Wheelers Hill VIC 3150,3150,House,4,2,2,1.2,"$650pw/$2,824pcm",7261.1,28592.6,41102.0,39982.0,38898.0,37848.0,115823,119374,123056,126874
2/20 Reuben Street Cheltenham VIC 3192,3192,Townhouse,4,3,2,0.5,$890 Per Week,1371.2,24466.8,25021.0,24778.0,24537.0,24299.0,72374,76072,79959,84045
49B Albert Street Mount Waverley VIC 3149,3149,House,4,3,1,0.7,$730 per week,1417.7,21250.3,38987.0,37846.0,36738.0,35664.0,112421,115126,117898,120739
21 Hearthstone Circuit Clyde North VIC 3978,3978,House,4,2,2,0.8,$490 Per Week,5770.2,53367.5,34386.0,37544.0,41005.0,44802.0,191734,201926,212797,224400
30 McArthur Crescent Armstrong Creek VIC 3217,3217,House,4,2,2,1.8,$455.00,6786.5,94263.6,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736
1/41 Beddoe Avenue Clayton VIC 3168,3168,Townhouse,4,3,2,0.4,$680,2551.4,22014.5,23358.0,21169.0,19186.0,17389.0,29868,29462,29062,28667
22 Panorama Drive Mount Martha VIC 3934,3934,House,4,3,2,1.4,$890 per week,23279.8,81533.1,20071.0,20054.0,20037.0,20020.0,54307,55188,56083,56993
40 Passion Crescent Tarneit VIC 3029,3029,House,4,2,2,0.6,$430 pw,3321.0,29087.6,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
28 Saddleback Road Botanic Ridge VIC 3977,3977,Townhouse,4,3,2,0.4,$480 pw,6020.4,59442.0,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340
7 Howard Court Glenroy VIC 3046,3046,House,4,1,4,1.0,$440 per week,1096.5,15126.2,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758
51 Candover Street Geelong West VIC 3218,3218,House,4,2,2,0.3,$590.00 per week,1645.5,76852.4,19644.0,19858.0,20074.0,20294.0,132079,138025,144254,150781
94 Breasley Parkway Point Cook VIC 3030,3030,House,4,2,2,0.8,$440 pw,5017.3,28126.3,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539
75 Oakpark Drive Melton West VIC 3337,3337,House,4,2,2,0.2,$430 per week,7789.0,49059.4,41376.0,41070.0,40771.0,40479.0,114393,117973,121667,125479
5 Wilton Close Wyndham Vale VIC 3024,3024,House,4,1,4,0.4,$350,3671.1,42159.7,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999
1 Finton Grove Reservoir VIC 3073,3073,House,4,2,2,1.1,$550 PW / $2390 PCM,611.1,15364.3,44917.0,43681.0,42480.0,41315.0,110619,115138,119847,124755
3 Mona Vale Close Pearcedale VIC 3912,3912,House,4,2,3,0.3,$610,6652.3,62492.2,12940.0,12947.0,12953.0,12959.0,123662,129508,135646,142090
47 Selkirk Way Mickleham VIC 3064,3064,House,4,2,2,1.1,$470,6180.3,41642.9,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708
1B Forrest Street Bentleigh East VIC 3165,3165,Townhouse,4,3,2,0.6,"$1,050",3003.9,21055.1,16901.0,16891.0,16881.0,16871.0,68241,70810,73476,76242
23 Daisy Drive Point Cook VIC 3030,3030,House,4,2,2,0.8,LEASED!,4800.3,28185.9,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539
71 Ken Jordan Road Cairnlea VIC 3023,3023,House,4,2,2,0.7,$520 pw,2805.6,25213.1,52422.0,53061.0,54260.0,56204.0,368141,381742,396028,411040
11B Watt Street Sunshine VIC 3020,3020,Townhouse,4,3,2,0.3,$540 per week,321.0,13421.7,39344.0,38004.0,36712.0,35467.0,194856,199417,204092,208885
16 Nitaya Street Hoppers Crossing VIC 3029,3029,House,4,2,1,0.1,$440.00,4221.3,31433.5,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
170 Sparrovale Road Charlemont VIC 3217,3217,House,4,2,1,2.0,$470 per week,3128.7,90605.8,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736
12 Jersey Drive Sunbury VIC 3429,3429,House,4,2,2,1.5,$520,3380.7,37881.4,39033.0,39423.0,39819.0,40222.0,132902,138467,144266,150309
6 Rainwater Drive Lyndhurst VIC 3975,3975,House,4,2,2,0.4,$600 per week/$2607 pcm,2542.9,45835.8,18204.0,18337.0,18471.0,18606.0,58421,59419,60434,61466
72 Geach Street Dallas VIC 3047,3047,House,4,2,5,0.4,$450,1391.4,19689.0,24150.0,23105.0,22106.0,21152.0,75836,75976,76131,76301
30 Suncroft Drive Lalor VIC 3075,3075,House,4,2,2,0.3,$530 Per week,3201.2,19823.3,24155.0,23632.0,23121.0,22621.0,54028,56217,58495,60865
2 Shackell Street Weir Views VIC 3338,3338,House,4,2,2,1.4,$390 per week,2564.2,47939.2,38097.0,40653.0,43379.0,46288.0,57228,58600,60005,61444
121 Capital Avenue Glen Waverley VIC 3150,3150,House,4,2,2,1.1,$560 p.w.,3049.7,35772.0,41102.0,39982.0,38898.0,37848.0,115823,119374,123056,126874
7 Kambah Way Epping VIC 3076,3076,House,4,2,2,0.6,$500,6005.6,26647.3,13064.0,12978.0,12892.0,12808.0,61576,64090,66707,69431
3 Woolshed Drive Truganina VIC 3029,3029,House,4,2,2,2.1,$435 per week,3609.2,26930.9,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
25 Cilroy Crescent Cranbourne South VIC 3977,3977,House,4,2,2,1.0,$550 per week,8313.6,51566.3,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340
18 Southdown Avenue Truganina VIC 3029,3029,House,4,2,2,2.5,$440 Per Week,4042.8,27364.6,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
23 Cilroy Crescent Cranbourne South VIC 3977,3977,House,4,2,2,1.0,$550 per week,8313.6,51566.3,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340
44 Leda Drive Tarneit VIC 3029,3029,House,4,2,1,0.5,$425,842.7,26609.4,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
42 Kangaroo Crescent Aintree VIC 3336,3336,House,4,2,2,4.3,$430,4507.1,39024.1,4415.0,5931.0,7968.0,10704.0,72222,77809,83828,90313
32 Patty Street Mentone VIC 3194,3194,House,4,1,2,0.5,$500,1469.7,23826.1,13375.0,12961.0,12561.0,12173.0,146309,154114,162338,171004
16 Corak Street Eynesbury VIC 3338,3338,House,4,2,2,9.3,$385 per week,13557.4,53737.6,38097.0,40653.0,43379.0,46288.0,57228,58600,60005,61444
16A Merrilands Road Reservoir VIC 3073,3073,House,4,1,2,0.5,$400 pw pw,577.4,15012.0,44917.0,43681.0,42480.0,41315.0,110619,115138,119847,124755
2/28 Leonie Avenue Mount Waverley VIC 3149,3149,Townhouse,4,2,2,0.7,$750 per week,2165.8,19597.9,38987.0,37846.0,36738.0,35664.0,112421,115126,117898,120739
701 Tarneit Road Tarneit VIC 3029,3029,House,4,2,2,1.1,$510.00 Per Week,4095.9,29862.6,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
22 Davidson Street Wyndham Vale VIC 3024,3024,House,4,2,2,1.6,$400.00 Per Week,1614.6,37514.3,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999
8 Iconic Drive Tarneit VIC 3029,3029,House,4,2,2,0.6,$450,2907.3,28674.0,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
25 Churchill Street Glenroy VIC 3046,3046,House,4,2,2,0.7,$560 per week-includes Garden Maintenance,945.5,14253.7,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758
110 Blackmore Road Mickleham VIC 3064,3064,House,4,2,2,5.9,"$480 PW / $2,086 PCM",6534.6,42582.6,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708
11 wenachee street Tarneit VIC 3029,3029,House,4,2,2,0.6,$480,2907.3,28674.0,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
12 Randell Court Mill Park VIC 3082,3082,House,4,2,2,0.3,"$450 pw/ $1,955 pcm",2886.7,23221.4,17550.0,17049.0,16562.0,16089.0,59853,61995,64214,66512
2 Realm Vista Mickleham VIC 3064,3064,House,4,2,2,1.3,"$520 P/W $2,260 PCM",6279.4,42203.5,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708
2/51 Pritchard Avenue Braybrook VIC 3019,3019,House,4,3,2,0.8,$520 per week,1723.5,12148.3,3339.0,3296.0,3254.0,3212.0,57542,60650,63926,67379
18 Brittle Street Wyndham Vale VIC 3024,3024,House,4,2,2,1.2,$395 PER WEEK,2854.9,39748.4,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999
70 Pilgrim Street Seddon VIC 3011,3011,House,4,2,2,0.6,$715pw/$3107pcm,727.8,7042.9,25749.0,25312.0,24882.0,24461.0,135845,141657,147725,154059
22 Brophy Road Kalkallo VIC 3064,3064,House,4,2,2,6.7,$450,5218.3,40819.8,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708
53 James Melrose Drive St Brookfield VIC 3338,3338,House,4,2,2,0.7,$375 Per Week,1532.5,46547.9,38097.0,40653.0,43379.0,46288.0,57228,58600,60005,61444
20 Stellar Place Bundoora VIC 3083,3083,House,4,2,2,1.0,$520.00,4687.8,15362.6,13779.0,13390.0,13013.0,12647.0,101467,104771,108188,111721
42 Braeburn Place Werribee VIC 3030,3030,House,4,2,2,0.8,$410 Per Week,4287.4,36582.6,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539
7 Holmes Street Brunswick East VIC 3057,3057,House,4,1,3,0.7,$650,1340.6,6353.2,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795
7 Arnold Rd Brighton East VIC 3187,3187,House,4,2,4,1.2,$950 per week,1554.4,17103.5,20864.0,20462.0,20067.0,19680.0,133966,138676,143557,148615
9 Gromark Street Aintree VIC 3336,3336,House,4,2,3,6.1,$450,1957.8,36474.7,4415.0,5931.0,7968.0,10704.0,72222,77809,83828,90313
9 Wrexham Road Wollert VIC 3750,3750,House,4,2,2,1.7,$500 per week,5989.3,25064.4,26849.0,31638.0,37282.0,43932.0,60072,61642,63253,64906
740 Anakie Road Lovely Banks VIC 3213,3213,House,4,2,2,6.8,$700 per week,7715.8,70918.4,2395.0,2394.0,2392.0,2391.0,177998,185722,193797,202241
30 Bail Street Epping VIC 3076,3076,House,4,2,2,1.1,$520 per week,4802.0,23732.2,13064.0,12978.0,12892.0,12808.0,61576,64090,66707,69431
11 St Laurent Boulevarde Point Cook VIC 3030,3030,House,4,2,2,1.0,$460 pw,5440.7,27141.0,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539
40 Cloudburst Avenue Wyndham Vale VIC 3024,3024,House,4,2,2,1.6,$400.00,1406.4,37988.1,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999
145 PHILLIP DRIVE Sunbury VIC 3429,3429,House,4,2,2,0.7,$435,4555.8,42233.7,39033.0,39423.0,39819.0,40222.0,132902,138467,144266,150309
10 Farmhouse Boulevard Epping VIC 3076,3076,House,4,2,2,0.7,$600 per week,4645.5,23575.7,13064.0,12978.0,12892.0,12808.0,61576,64090,66707,69431
167 Richardson Street Middle Park VIC 3206,3206,House,4,2,0,0.2,"$1,700.00",4662.6,5382.6,16589.0,15958.0,15351.0,14767.0,69950,71006,72078,73166
62 Warmbrunn Crescent Berwick VIC 3806,3806,House,4,2,2,0.6,$650 Per Week,4031.7,48220.1,31707.0,31327.0,30953.0,30585.0,119038,123105,127312,131664
69 Thornhill Rd Highton VIC 3216,3216,House,4,3,2,0.7,$550 weekly,4975.3,83179.1,59229.0,60753.0,62377.0,64109.0,184195,192855,201927,211432
30 Edenhope Circuit Armstrong Creek VIC 3217,3217,House,4,2,2,1.7,$530.00,4550.0,90468.0,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736
3 Oceana Street Point Cook VIC 3030,3030,House,4,2,2,0.1,$630 per week,6011.5,28486.8,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539
1 Gregory place Melton West VIC 3337,3337,House,4,1,2,0.9,$430,4797.9,46068.3,41376.0,41070.0,40771.0,40479.0,114393,117973,121667,125479
52 Hope Street Brunswick VIC 3056,3056,House,4,1,2,0.8,$850.00,551.7,5970.8,17310.0,16654.0,16022.0,15415.0,68842,72533,76422,80520
17 Kombi Road Leopold VIC 3224,3224,House,4,2,2,1.4,$520.00,11704.2,90610.9,18701.0,18681.0,18661.0,18642.0,115095,119913,124947,130207
1/8 Silver Wattle Avenue Maidstone VIC 3012,3012,House,4,2,1,1.0,$520/ WEEK,1973.6,10727.1,41123.0,40240.0,39379.0,38541.0,248981,258941,269322,280142
1A Chesney Road Melton VIC 3337,3337,Townhouse,4,2,2,0.5,"$370pw/$1,608pcm",3323.6,45607.5,41376.0,41070.0,40771.0,40479.0,114393,117973,121667,125479
30 Cockatiel Circuit Craigieburn VIC 3064,3064,House,4,2,2,0.5,$450 Per week,6258.0,42851.5,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708
35 Magnificent Grove Mount Duneed VIC 3217,3217,House,4,2,2,0.7,$550.00 per week,3713.0,89485.1,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736
7 Bream Street Maribyrnong VIC 3032,3032,House,4,3,2,1.2,$775 per week,4614.5,9888.7,35686.0,34957.0,34252.0,33571.0,199379,207294,215524,224082
16 Croxden Avenue Thornhill Park VIC 3335,3335,House,4,2,2,5.9,$400 per week,6670.5,46040.4,25168.0,27775.0,30981.0,34979.0,134418,141788,149641,158013
1/30 Holloway Street Ormond VIC 3204,3204,Townhouse,4,2,2,0.8,$900.00,1188.1,16013.3,29912.0,29401.0,28906.0,28426.0,132566,137689,143019,148565
3/36 Cumming Street Burwood VIC 3125,3125,Townhouse,4,2,2,0.9,Leased,2506.8,16628.3,22482.0,21795.0,21129.0,20484.0,102314,103847,105411,107006
28 Alhambra Drive Epping VIC 3076,3076,House,4,2,1,0.6,$420 per week,3374.8,22305.0,13064.0,12978.0,12892.0,12808.0,61576,64090,66707,69431
47 Kennedy Street Bentleigh East VIC 3165,3165,House,4,2,2,0.5,$730.00,2817.4,20772.4,16901.0,16891.0,16881.0,16871.0,68241,70810,73476,76242
26 Bodalla Drive Tarneit VIC 3029,3029,House,4,2,2,1.2,$400 per week,6848.5,34110.7,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
474 Harvest Home Road Epping VIC 3076,3076,Townhouse,4,3,2,0.5,$430,6696.4,27386.4,13064.0,12978.0,12892.0,12808.0,61576,64090,66707,69431
21 Urquhart street Mickleham VIC 3064,3064,House,4,2,2,5.9,$440 Per Week - $1912 Per Calendar Month,6177.2,43161.9,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708
18 Cameron Avenue Altona Meadows VIC 3028,3028,House,4,1,4,0.3,"$405 PW / $1,760 PCM",1333.8,22362.1,32773.0,31935.0,31120.0,30326.0,179065,183667,188395,193253
32 Vantage Point Boulevard Doreen VIC 3754,3754,House,4,2,2,1.3,$460pw,1775.7,32428.8,30585.0,31049.0,31523.0,32009.0,129749,136345,143291,150606
8 Eynesbury View Wollert VIC 3750,3750,House,4,2,2,0.4,$600PW/$2607PCM,6790.7,27480.7,26849.0,31638.0,37282.0,43932.0,60072,61642,63253,64906
"13 Whiteley Street, Mount Duneed VIC 3217",3217,House,4,2,2,0.9,$520 per week,4764.2,90536.3,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736
278 Beach Road Black Rock VIC 3193,3193,House,4,3,2,0.7,"$1,150.00",2987.3,19865.1,22676.0,22499.0,22322.0,22148.0,128118,129767,131472,133235
1/29 Burton Street Chadstone VIC 3148,3148,Townhouse,4,3,2,1.4,$720,559.3,19070.4,37903.0,37069.0,36254.0,35458.0,168631,171095,173600,176148
4 Astoria Road Wollert VIC 3750,3750,House,4,2,2,0.3,$510 per week,7249.5,26324.6,26849.0,31638.0,37282.0,43932.0,60072,61642,63253,64906
14 Innellan Road Murrumbeena VIC 3163,3163,House,4,2,2,0.9,$650 per week,445.3,16099.0,47117.0,45748.0,44424.0,43142.0,251303,258748,266444,274401
14 Valiant Street Deanside VIC 3336,3336,House,4,2,2,2.4,$480,7422.4,33056.4,4415.0,5931.0,7968.0,10704.0,72222,77809,83828,90313
47 Devereux Way Charlemont VIC 3217,3217,House,4,2,2,2.2,$490 per Week,2555.8,89582.6,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736
21 Thornell Street Clyde North VIC 3978,3978,House,4,2,2,2.4,$490 per week,9690.7,53304.2,34386.0,37544.0,41005.0,44802.0,191734,201926,212797,224400
48 Muzzlewood Way Wollert VIC 3750,3750,House,4,2,2,3.1,$455pw / $1977pcm,6238.1,25313.2,26849.0,31638.0,37282.0,43932.0,60072,61642,63253,64906
15 Firecrest Road Manor Lakes VIC 3024,3024,House,4,2,2,1.1,$410,2923.6,39919.4,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999
30 Clingin Street Reservoir VIC 3073,3073,House,4,1,2,0.7,$400 Per Week,3643.3,13599.0,44917.0,43681.0,42480.0,41315.0,110619,115138,119847,124755
3 Danzig Street Kalkallo VIC 3064,3064,House,4,2,2,7.1,$450,4407.5,40009.0,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708
2541 Frankston - Flinders Road Bittern VIC 3918,3918,House,4,2,12,0.6,$995 Per Week,1141.1,81578.3,6299.0,6288.0,6276.0,6265.0,57785,60251,62822,65503
18 Pegasus Drive Weir Views VIC 3338,3338,House,4,2,2,2.1,$430 weekly,3651.6,47766.5,38097.0,40653.0,43379.0,46288.0,57228,58600,60005,61444
69 Rossiter Retreat Cranbourne North VIC 3977,3977,House,4,2,2,0.9,$550,6362.9,50551.3,151306.0,158304.0,165983.0,174412.0,430078,446475,463552,481340
15 Ironside Street Donnybrook VIC 3064,3064,House,4,2,2,8.0,$440 per week,3615.6,34243.5,66517.0,73155.0,81774.0,92894.0,218787,223961,229267,234708
2/35 Manuka Road Berwick VIC 3806,3806,House,4,2,2,0.4,$560,2314.8,47861.5,31707.0,31327.0,30953.0,30585.0,119038,123105,127312,131664
5 Grandview Avenue Rye VIC 3941,3941,House,4,4,4,0.9,$875.00,35254.3,97532.4,7890.0,7980.0,8072.0,8164.0,44616,45495,46391,47305
"9 Smile Crescent, Lot 451 Wyndham Vale VIC 3024",3024,House,4,2,2,2.7,$400 weekly,3387.6,40281.1,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999
92 Westbourne Road Kensington VIC 3031,3031,House,4,2,1,0.5,$720 Per Week,1067.4,5152.5,16185.0,15584.0,15009.0,14459.0,139670,144829,150178,155724
21 Laburnum Avenue Wyndham Vale VIC 3024,3024,House,4,2,2,0.4,$380.00,3446.7,42629.4,52223.0,58408.0,65763.0,74600.0,250456,260727,271562,282999
11 Mayopark Street Deanside VIC 3336,3336,House,4,2,2,3.3,$480PW/$2086PCM,6629.6,32263.6,4415.0,5931.0,7968.0,10704.0,72222,77809,83828,90313
305 Boundary Road Mount Duneed VIC 3217,3217,House,4,2,2,0.7,$520 per week,3746.0,89518.1,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736
25 Norwarran Way Langwarrin VIC 3910,3910,House,4,2,2,0.7,$630,5537.1,57424.8,23616.0,23641.0,23666.0,23691.0,64148,66923,69818,72838
79B Orange Street Bentleigh East VIC 3165,3165,Townhouse,4,2,2,0.8,$820.00,2384.9,20339.9,16901.0,16891.0,16881.0,16871.0,68241,70810,73476,76242
20 Fandango Street Clyde North VIC 3978,3978,House,4,2,2,6.2,Under Application,15587.1,58962.2,34386.0,37544.0,41005.0,44802.0,191734,201926,212797,224400
42 Albion Street Brunswick East VIC 3057,3057,House,4,2,4,0.3,$895.00,1551.9,6437.4,14522.0,14550.0,14578.0,14607.0,73120,77122,81343,85795
2 Vine Court Glen Waverley VIC 3150,3150,House,4,2,2,0.4,$580 p.w.,2321.0,26239.1,41102.0,39982.0,38898.0,37848.0,115823,119374,123056,126874
35 St James Park Drive Brighton VIC 3186,3186,House,4,2,2,1.1,$1250 PW,969.1,11836.1,23358.0,22572.0,21812.0,21078.0,69402,71772,74223,76758
7 Conifer Street Armstrong Creek VIC 3217,3217,House,4,2,2,0.4,$520 per week,4974.1,91967.0,75097.0,78164.0,81416.0,84863.0,292870,307583,323184,339736
19 Darlington Grove Coburg VIC 3058,3058,House,4,1,1,0.9,$680 Per Week,1606.4,7825.8,37334.0,36772.0,36219.0,35674.0,132414,138563,144998,151732
59 Leinster Grove Northcote VIC 3070,3070,House,4,1,2,0.2,$900 pw,1737.0,7664.6,26596.0,25814.0,25056.0,24319.0,75006,78464,82081,85865
17 Cooinda Way Point Cook VIC 3030,3030,House,4,2,2,0.5,$450 per week,5541.5,28024.5,83884.0,84882.0,85970.0,87152.0,250099,257670,265481,273539
79 Ian Road Mount Martha VIC 3934,3934,House,4,2,2,2.9,$900 per week,25568.9,81731.1,20071.0,20054.0,20037.0,20020.0,54307,55188,56083,56993
7 Jonquil Walk Diggers Rest VIC 3427,3427,Townhouse,4,2,2,0.3,$460,2011.5,36602.3,7368.0,7488.0,7611.0,7736.0,65436,67961,70583,73306
21 Charolais Way Clyde North VIC 3978,3978,House,4,2,0,1.6,$500,8592.1,52205.5,34386.0,37544.0,41005.0,44802.0,191734,201926,212797,224400
2 Reserve Road Somers VIC 3927,3927,House,4,2,0,1.1,$720 per week - UNDER APPLICATION,8431.9,85416.5,1575.0,1572.0,1569.0,1566.0,57785,60251,62822,65503
43 Fuchsia Drive Rockbank VIC 3335,3335,House,4,2,2,1.2,$500,6717.4,39779.4,25168.0,27775.0,30981.0,34979.0,134418,141788,149641,158013
109 Morris Road Hoppers Crossing VIC 3029,3029,House,4,1,2,0.6,$380 per week,960.8,28150.3,100224.0,104172.0,108388.0,112884.0,169694,173516,177436,181457
28 Monash Crescent Clayton South VIC 3169,3169,House,4,2,2,0.3,$480,1577.7,27299.0,24851.0,23979.0,23137.0,22325.0,111106,115474,120014,124733
7 Dolphin Street Mount Eliza VIC 3930,3930,House,4,2,2,1.1,$715 per week,8946.0,70213.0,18897.0,18732.0,18569.0,18407.0,66997,70232,73623,77178
6 Wander Way Fraser Rise VIC 3336,3336,House,4,2,2,1.7,$450 pw,6600.9,39926.7,4415.0,5931.0,7968.0,10704.0,72222,77809,83828,90313
207 Esplanade West Port Melbourne VIC 3207,3207,Townhouse,4,3,2,0.2,$1450 per week,3734.8,4737.6,18211.0,18019.0,17861.0,17740.0,117954,118734,119759,121021
75 Pethajohn Parade Grovedale VIC 3216,3216,House,4,2,2,1.0,$600 weekly,1952.7,85049.2,59229.0,60753.0,62377.0,64109.0,184195,192855,201927,211432
30 Healey St Moorabbin VIC 3189,3189,House,4,1,2,0.8,$490 weekly,365.8,19778.9,7167.0,7032.0,6900.0,6771.0,69218,72733,76426,80307
52 Glen Street Glenroy VIC 3046,3046,House,4,1,3,0.6,$500,1582.6,14863.2,46849.0,45831.0,44838.0,43867.0,188361,195851,203646,211758
8 Coppards Road Newcomb VIC 3219,3219,House,4,2,2,0.9,$ 595.00 per week,5269.7,83159.8,13554.0,13456.0,13358.0,13262.0,112944,117261,121768,126475
